awardID,yearID,lgID,playerID,pointsWon,pointsMax,votesFirst
Most Valuable Player,2019,NL,pillake01,1,420,0.0
Most Valuable Player,2019,AL,polanjo01,20,420,0.0
Most Valuable Player,2019,NL,realmjt01,8,420,0.0
Most Valuable Player,2019,NL,rendoan01,242,420,1.0
Most Valuable Player,2019,AL,rosared01,6,420,0.0
Most Valuable Player,2019,NL,ryuhy01,3,420,0.0
Most Valuable Player,2019,AL,santaca01,9,420,0.0
Most Valuable Player,2019,NL,scherma01,1,420,0.0
Most Valuable Player,2019,AL,semiema01,228,420,0.0
Most Valuable Player,2019,AL,solerjo01,1,420,0.0
Most Valuable Player,2019,NL,sotoju01,45,420,0.0
Most Valuable Player,2019,AL,springe01,69,420,0.0
Most Valuable Player,2019,NL,storytr01,26,420,0.0
Most Valuable Player,2019,NL,strasst01,4,420,0.0
Most Valuable Player,2019,NL,suareeu01,4,420,0.0
Most Valuable Player,2019,AL,torregl01,8,420,0.0
Most Valuable Player,2019,AL,troutmi01,355,420,17.0
Most Valuable Player,2019,AL,verlaju01,56,420,0.0
Most Valuable Player,2019,NL,wongko01,2,420,0.0
Most Valuable Player,2019,NL,yelicch01,317,420,10.0
Most Valuable Player,2020,AL,abreujo02,374,420,21.0
Most Valuable Player,2020,NL,acunaro01,21,420,0.0
Most Valuable Player,2020,AL,anderti01,125,420,0.0
Most Valuable Player,2020,NL,bauertr01,32,420,0.0
Most Valuable Player,2020,NL,beltbr01,2,420,0.0
Most Valuable Player,2020,NL,bettsmo01,268,420,2.0
Most Valuable Player,2020,AL,biebesh01,173,420,0.0
Most Valuable Player,2020,AL,bogaexa01,1,420,0.0
Most Valuable Player,2020,AL,buxtoby01,2,420,0.0
Most Valuable Player,2020,AL,cruzne02,128,420,0.0
Most Valuable Player,2020,NL,darviyu01,14,420,0.0
Most Valuable Player,2020,AL,fletcda02,1,420,0.0
Most Valuable Player,2020,NL,freemfr01,410,420,28.0
Most Valuable Player,2020,NL,friedma01,1,420,0.0
Most Valuable Player,2020,NL,goldspa01,9,420,0.0
Most Valuable Player,2020,NL,happia01,1,420,0.0
Most Valuable Player,2020,AL,hendrli01,4,420,0.0
Most Valuable Player,2020,AL,hernate01,8,420,0.0
Most Valuable Player,2020,AL,keuchda01,1,420,0.0
Most Valuable Player,2020,AL,lemahdj01,230,420,1.0
Most Valuable Player,2020,AL,lewisky01,1,420,0.0
Most Valuable Player,2020,AL,lowebr01,104,420,0.0
Most Valuable Player,2020,NL,machama01,221,420,0.0
Most Valuable Player,2020,NL,myerswi01,2,420,0.0
Most Valuable Player,2020,NL,ozunama01,167,420,0.0
Most Valuable Player,2020,AL,perezsa02,1,420,0.0
Most Valuable Player,2020,AL,ramirjo01,303,420,8.0
Most Valuable Player,2020,AL,rendoan01,42,420,0.0
Most Valuable Player,2020,AL,rosared01,1,420,0.0
Most Valuable Player,2020,AL,ryuhy01,4,420,0.0
Most Valuable Player,2020,NL,seageco01,43,420,0.0
Most Valuable Player,2020,NL,smithdo02,16,420,0.0
Most Valuable Player,2020,NL,sotoju01,172,420,0.0
Most Valuable Player,2020,AL,springe01,4,420,0.0
Most Valuable Player,2020,NL,storytr01,23,420,0.0
Most Valuable Player,2020,NL,swansda01,1,420,0.0
Most Valuable Player,2020,NL,tatisfe02,201,420,0.0
Most Valuable Player,2020,NL,teperry01,1,420,0.0
Most Valuable Player,2020,AL,troutmi01,172,420,0.0
Most Valuable Player,2020,NL,turnetr01,83,420,0.0
Most Valuable Player,2020,AL,verdual01,6,420,0.0
Most Valuable Player,2020,AL,voitlu01,85,420,0.0
Most Valuable Player,2020,NL,willide03,1,420,0.0
Most Valuable Player,2020,NL,yastrmi01,81,420,0.0
Most Valuable Player,2021,AL,abreujo02,5,420,0.0
Most Valuable Player,2021,NL,adamewi01,8,420,0.0
Most Valuable Player,2021,NL,albieoz01,12,420,0.0
Most Valuable Player,2021,AL,altuvjo01,3,420,0.0
Most Valuable Player,2021,AL,bichebo01,7,420,0.0
Most Valuable Player,2021,AL,bogaexa01,7,420,0.0
Most Valuable Player,2021,NL,burneco01,9,420,0.0
Most Valuable Player,2021,NL,casteni01,24,420,0.0
Most Valuable Player,2021,AL,colege01,4,420,0.0
Most Valuable Player,2021,AL,correca01,163,420,0.0
Most Valuable Player,2021,NL,crawfbr01,213,420,4.0
Most Valuable Player,2021,AL,deverra01,28,420,0.0
Most Valuable Player,2021,AL,eovalna01,4,420,0.0
Most Valuable Player,2021,NL,freemfr01,43,420,0.0
Most Valuable Player,2021,NL,gausmke01,1,420,0.0
Most Valuable Player,2021,NL,goldspa01,128,420,0.0
Most Valuable Player,2021,AL,guerrvl02,269,420,0.0
Most Valuable Player,2021,AL,hanigmi01,1,420,0.0
Most Valuable Player,2021,NL,harpebr03,348,420,17.0
Most Valuable Player,2021,AL,hernate01,2,420,0.0
Most Valuable Player,2021,AL,judgeaa01,171,420,0.0
Most Valuable Player,2021,AL,lowebr01,34,420,0.0
Most Valuable Player,2021,NL,machama01,7,420,0.0
Most Valuable Player,2021,AL,meadoau01,1,420,0.0
Most Valuable Player,2021,AL,mullice01,87,420,0.0
Most Valuable Player,2021,NL,muncyma01,38,420,0.0
Most Valuable Player,2021,AL,ohtansh01,420,420,30.0
Most Valuable Player,2021,AL,olsonma02,90,420,0.0
Most Valuable Player,2021,NL,oneilty01,62,420,0.0
Most Valuable Player,2021,AL,perezsa02,103,420,0.0
Most Valuable Player,2021,NL,poseybu01,1,420,0.0
Most Valuable Player,2021,AL,ramirjo01,133,420,0.0
Most Valuable Player,2021,AL,rayro02,4,420,0.0
Most Valuable Player,2021,NL,reynobr01,33,420,0.0
Most Valuable Player,2021,NL,rileyau01,111,420,0.0
Most Valuable Player,2021,NL,scherma01,11,420,0.0
Most Valuable Player,2021,AL,semiema01,232,420,0.0
Most Valuable Player,2021,NL,sotoju01,274,420,6.0
Most Valuable Player,2021,NL,tatisfe02,244,420,2.0
Most Valuable Player,2021,AL,tuckeky01,1,420,0.0
Most Valuable Player,2021,NL,turnetr01,185,420,1.0
Most Valuable Player,2021,NL,vottojo01,8,420,0.0
Most Valuable Player,2021,NL,wadela01,1,420,0.0
Most Valuable Player,2021,NL,wainwad01,3,420,0.0
Most Valuable Player,2021,NL,wheelza01,6,420,0.0
Most Valuable Player,2021,AL,zuninmi01,1,420,0.0
Most Valuable Player,2022,AL,abreujo02,5,420,0.0
Most Valuable Player,2022,NL,alcansa01,39,420,0.0
Most Valuable Player,2022,NL,alonspe01,81,420,0.0
Most Valuable Player,2022,AL,altuvjo01,142,420,0.0
Most Valuable Player,2022,AL,alvaryo01,232,420,0.0
Most Valuable Player,2022,NL,arenano01,232,420,1.0
Most Valuable Player,2022,AL,arraelu01,12,420,0.0
Most Valuable Player,2022,NL,bardda01,2,420,0.0
Most Valuable Player,2022,NL,bettsmo01,154,420,0.0
Most Valuable Player,2022,AL,bichebo01,16,420,0.0
Most Valuable Player,2022,AL,bogaexa01,50,420,0.0
Most Valuable Player,2022,AL,bregmal01,4,420,0.0
Most Valuable Player,2022,AL,ceasedy01,1,420,0.0
Most Valuable Player,2022,AL,deverra01,10,420,0.0
Most Valuable Player,2022,NL,diazed04,2,420,0.0
Most Valuable Player,2022,AL,diazya01,2,420,0.0
Most Valuable Player,2022,NL,freemfr01,220,420,0.0
Most Valuable Player,2022,AL,gimenan01,141,420,0.0
Most Valuable Player,2022,NL,goldspa01,380,420,22.0
Most Valuable Player,2022,AL,guerrvl02,7,420,0.0
Most Valuable Player,2022,NL,harrimi04,9,420,0.0
Most Valuable Player,2022,AL,judgeaa01,410,420,28.0
Most Valuable Player,2022,NL,lindofr01,77,420,0.0
Most Valuable Player,2022,NL,machama01,291,420,7.0
Most Valuable Player,2022,AL,manoaal01,5,420,0.0
Most Valuable Player,2022,NL,martest01,1,420,0.0
Most Valuable Player,2022,NL,mcneije01,6,420,0.0
Most Valuable Player,2022,AL,murphse01,1,420,0.0
Most Valuable Player,2022,AL,ohtansh01,280,420,2.0
Most Valuable Player,2022,AL,ramirjo01,186,420,0.0
Most Valuable Player,2022,NL,realmjt01,98,420,0.0
Most Valuable Player,2022,NL,rileyau01,116,420,0.0
Most Valuable Player,2022,AL,rodriju01,108,420,0.0
Most Valuable Player,2022,AL,rutscad01,14,420,0.0
Most Valuable Player,2022,NL,schwaky01,2,420,0.0
Most Valuable Player,2022,NL,swansda01,23,420,0.0
Most Valuable Player,2022,AL,troutmi01,90,420,0.0
Most Valuable Player,2022,AL,tuckeky01,8,420,0.0
Most Valuable Player,2022,NL,turnetr01,29,420,0.0
Most Valuable Player,2022,NL,uriasju01,8,420,0.0
Most Valuable Player,2022,AL,valdefr01,2,420,0.0
Most Valuable Player,2022,AL,verlaju01,44,420,0.0
Most Valuable Player,2023,NL,acunaro01,420,420,30.0
Most Valuable Player,2023,NL,albieoz01,4,420,0.0
Most Valuable Player,2023,NL,alonspe01,3,420,0.0
Most Valuable Player,2023,AL,alvaryo01,16,420,0.0
Most Valuable Player,2023,NL,arraelu01,67,420,0.0
Most Valuable Player,2023,NL,bellico01,49,420,0.0
Most Valuable Player,2023,NL,bettsmo01,270,420,0.0
Most Valuable Player,2023,AL,bichebo01,5,420,0.0
Most Valuable Player,2023,AL,bregmal01,1,420,0.0
Most Valuable Player,2023,NL,carroco02,165,420,0.0
Most Valuable Player,2023,NL,casteni01,1,420,0.0
Most Valuable Player,2023,AL,colege01,30,420,0.0
Most Valuable Player,2023,NL,contrwi02,39,420,0.0
Most Valuable Player,2023,AL,crawfjp01,5,420,0.0
Most Valuable Player,2023,AL,deverra01,2,420,0.0
Most Valuable Player,2023,AL,diazya01,137,420,0.0
Most Valuable Player,2023,NL,freemfr01,227,420,0.0
Most Valuable Player,2023,NL,friedtj01,1,420,0.0
Most Valuable Player,2023,NL,galleza01,1,420,0.0
Most Valuable Player,2023,AL,garciad02,14,420,0.0
Most Valuable Player,2023,AL,grayso01,2,420,0.0
Most Valuable Player,2023,NL,harpebr03,36,420,0.0
Most Valuable Player,2023,AL,hendegu01,77,420,0.0
Most Valuable Player,2023,AL,judgeaa01,7,420,0.0
Most Valuable Player,2023,NL,kimha01,5,420,0.0
Most Valuable Player,2023,NL,lindofr01,52,420,0.0
Most Valuable Player,2023,AL,naylojo01,1,420,0.0
Most Valuable Player,2023,AL,ohtansh01,420,420,30.0
Most Valuable Player,2023,NL,olsonma02,223,420,0.0
Most Valuable Player,2023,NL,ozunama01,2,420,0.0
Most Valuable Player,2023,AL,paredis01,2,420,0.0
Most Valuable Player,2023,AL,raleica01,2,420,0.0
Most Valuable Player,2023,AL,ramirjo01,40,420,0.0
Most Valuable Player,2023,NL,rileyau01,68,420,0.0
Most Valuable Player,2023,AL,roberlu01,21,420,0.0
Most Valuable Player,2023,AL,rodriju01,197,420,0.0
Most Valuable Player,2023,AL,rutscad01,50,420,0.0
Most Valuable Player,2023,NL,schwaky01,2,420,0.0
Most Valuable Player,2023,AL,seageco01,264,420,0.0
Most Valuable Player,2023,AL,semiema01,216,420,0.0
Most Valuable Player,2023,NL,snellbl01,16,420,0.0
Most Valuable Player,2023,NL,sotoju01,106,420,0.0
Most Valuable Player,2023,NL,swansda01,2,420,0.0
Most Valuable Player,2023,NL,tatisfe02,5,420,0.0
Most Valuable Player,2023,AL,tuckeky01,178,420,0.0
Most Valuable Player,2023,NL,walkech02,1,420,0.0
Most Valuable Player,2023,NL,webblo01,3,420,0.0
Most Valuable Player,2023,NL,willide03,2,420,0.0
Most Valuable Player,2023,AL,wittbo02,83,420,0.0
Most Valuable Player,2024,NL,adamewi01,54,420,0.0
Most Valuable Player,2024,AL,altuvjo01,1,420,0.0
Most Valuable Player,2024,AL,alvaryo01,75,420,0.0
Most Valuable Player,2024,NL,arraelu01,4,420,0.0
Most Valuable Player,2024,NL,bettsmo01,24,420,0.0
Most Valuable Player,2024,NL,ceasedy01,1,420,0.0
Most Valuable Player,2024,NL,chapmma01,37,420,0.0
Most Valuable Player,2024,NL,chourja01,1,420,0.0
Most Valuable Player,2024,AL,claseem01,36,420,0.0
Most Valuable Player,2024,NL,contrwi02,132,420,0.0
Most Valuable Player,2024,NL,delacel01,89,420,0.0
Most Valuable Player,2024,AL,deverra01,5,420,0.0
Most Valuable Player,2024,AL,duranja01,90,420,0.0
Most Valuable Player,2024,NL,freemfr01,6,420,0.0
Most Valuable Player,2024,AL,guerrvl02,99,420,0.0
Most Valuable Player,2024,NL,harpebr03,130,420,0.0
Most Valuable Player,2024,AL,hendegu01,208,420,0.0
Most Valuable Player,2024,NL,hernate01,3,420,0.0
Most Valuable Player,2024,AL,holtoty01,1,420,0.0
Most Valuable Player,2024,AL,judgeaa01,420,420,30.0
Most Valuable Player,2024,NL,lindofr01,263,420,0.0
Most Valuable Player,2024,AL,lugose01,1,420,0.0
Most Valuable Player,2024,NL,machama01,12,420,0.0
Most Valuable Player,2024,NL,marteke01,229,420,0.0
Most Valuable Player,2024,NL,merrija01,57,420,0.0
Most Valuable Player,2024,NL,ohtansh01,420,420,30.0
Most Valuable Player,2024,NL,ozunama01,134,420,0.0
Most Valuable Player,2024,NL,profaju01,23,420,0.0
Most Valuable Player,2024,AL,raleica01,12,420,0.0
Most Valuable Player,2024,AL,ramirjo01,184,420,0.0
Most Valuable Player,2024,AL,rookebr01,40,420,0.0
Most Valuable Player,2024,NL,salech01,99,420,0.0
Most Valuable Player,2024,AL,santaan02,4,420,0.0
Most Valuable Player,2024,NL,schwaky01,15,420,0.0
Most Valuable Player,2024,AL,seageco01,1,420,0.0
Most Valuable Player,2024,NL,skenepa01,3,420,0.0
Most Valuable Player,2024,AL,skubata01,93,420,0.0
Most Valuable Player,2024,AL,sotoju01,229,420,0.0
Most Valuable Player,2024,NL,tovarez01,3,420,0.0
Most Valuable Player,2024,AL,valdefr01,1,420,0.0
Most Valuable Player,2024,NL,wheelza01,31,420,0.0
Most Valuable Player,2024,AL,wittbo02,270,420,0.0
Most Valuable Player,2025,NL,alonspe01,48,420,0.0
Most Valuable Player,2025,AL,bellico01,7,420,0.0
Most Valuable Player,2025,AL,bichebo01,5,420,0.0
Most Valuable Player,2025,NL,buschmi02,11,420,0.0
Most Valuable Player,2025,AL,buxtoby01,30,420,0.0
Most Valuable Player,2025,AL,caminju01,37,420,0.0
Most Valuable Player,2025,NL,carroco02,83,420,0.0
Most Valuable Player,2025,AL,chapmar01,1,420,0.0
Most Valuable Player,2025,AL,crochga01,74,420,0.0
Most Valuable Player,2025,NL,crowape01,63,420,0.0
Most Valuable Player,2025,NL,delacel01,1,420,0.0
Most Valuable Player,2025,AL,diazya01,1,420,0.0
Most Valuable Player,2025,NL,freemfr01,29,420,0.0
Most Valuable Player,2025,AL,garcima01,7,420,0.0
Most Valuable Player,2025,AL,greenri02,3,420,0.0
Most Valuable Player,2025,AL,guerrvl02,14,420,0.0
Most Valuable Player,2025,NL,hoernni01,5,420,0.0
Most Valuable Player,2025,AL,judgeaa01,355,420,17.0
Most Valuable Player,2025,AL,kurtzni01,29,420,0.0
Most Valuable Player,2025,NL,lindofr01,61,420,0.0
Most Valuable Player,2025,NL,machama01,11,420,0.0
Most Valuable Player,2025,NL,marteke01,2,420,0.0
Most Valuable Player,2025,NL,ohtansh01,420,420,30.0
Most Valuable Player,2025,NL,olsonma02,7,420,0.0
Most Valuable Player,2025,AL,penaje02,32,420,0.0
Most Valuable Player,2025,NL,perdoge01,196,420,0.0
Most Valuable Player,2025,AL,raleica01,335,420,13.0
Most Valuable Player,2025,AL,ramirjo01,224,420,0.0
Most Valuable Player,2025,AL,rodriju01,136,420,0.0
Most Valuable Player,2025,NL,sanchcr01,16,420,0.0
Most Valuable Player,2025,NL,schwaky01,260,420,0.0
Most Valuable Player,2025,NL,skenepa01,83,420,0.0
Most Valuable Player,2025,AL,skubata01,139,420,0.0
Most Valuable Player,2025,NL,smithwi05,3,420,0.0
Most Valuable Player,2025,NL,sotoju01,231,420,0.0
Most Valuable Player,2025,AL,springe01,125,420,0.0
Most Valuable Player,2025,NL,suzukse01,3,420,0.0
Most Valuable Player,2025,NL,tatisfe02,78,420,0.0
Most Valuable Player,2025,NL,turanbr02,23,420,0.0
Most Valuable Player,2025,NL,turnetr01,102,420,0.0
Most Valuable Player,2025,AL,wilsoja04,1,420,0.0
Most Valuable Player,2025,AL,wittbo02,215,420,0.0
Most Valuable Player,2025,NL,yelicch01,34,420,0.0
Rookie of the Year,2000,NL,ankieri01,87,160,6.0
Rookie of the Year,2000,NL,berkmla01,1,160,0.0
Rookie of the Year,2000,NL,burrepa01,10,160,0.0
Rookie of the Year,2000,AL,coxst01,1,140,0.0
Rookie of the Year,2000,NL,furcara01,144,160,25.0
Rookie of the Year,2000,AL,kennead01,1,140,0.0
Rookie of the Year,2000,AL,longte01,83,140,7.0
Rookie of the Year,2000,NL,melusmi01,7,160,0.0
Rookie of the Year,2000,AL,molinbe01,3,140,0.0
Rookie of the Year,2000,NL,paytoja01,37,160,1.0
Rookie of the Year,2000,NL,pierrju01,1,160,0.0
Rookie of the Year,2000,AL,quinnma01,56,140,4.0
Rookie of the Year,2000,AL,redmama01,1,140,0.0
Rookie of the Year,2000,AL,sasakka01,104,140,17.0
Rookie of the Year,2000,NL,smithch06,1,160,0.0
Rookie of the Year,2000,AL,wunscke01,2,140,0.0
Rookie of the Year,2000,AL,zitoba01,1,140,0.0
Rookie of the Year,2001,NL,dunnad01,1,160,0.0
Rookie of the Year,2001,AL,eckstda01,6,140,0.0
Rookie of the Year,2001,NL,oswalro01,82,160,0.0
Rookie of the Year,2001,NL,pujolal01,160,160,32.0
Rookie of the Year,2001,NL,rolliji01,44,160,0.0
Rookie of the Year,2001,AL,sabatcc01,73,140,1.0
Rookie of the Year,2001,NL,smithbu02,1,160,0.0
Rookie of the Year,2001,AL,soriaal01,35,140,0.0
Rookie of the Year,2001,AL,suzukic01,138,140,27.0
Rookie of the Year,2002,AL,ellisma01,1,140,0.0
Rookie of the Year,2002,AL,fioreto01,1,140,0.0
Rookie of the Year,2002,NL,foggjo01,3,160,0.0
Rookie of the Year,2002,AL,hinsker01,122,140,19.0
Rookie of the Year,2002,NL,ishiika01,16,160,1.0
Rookie of the Year,2002,NL,jennija01,150,160,27.0
Rookie of the Year,2002,NL,jensery01,4,160,0.0
Rookie of the Year,2002,AL,juliojo01,14,140,0.0
Rookie of the Year,2002,NL,kearnau01,40,160,2.0
Rookie of the Year,2002,AL,kieltbo01,5,140,0.0
Rookie of the Year,2002,AL,lackejo01,5,140,0.0
Rookie of the Year,2002,AL,lopezro01,97,140,9.0
Rookie of the Year,2002,AL,menchke01,2,140,0.0
Rookie of the Year,2002,AL,mohrdu01,1,140,0.0
Rookie of the Year,2002,NL,mossda01,12,160,0.0
Rookie of the Year,2002,AL,penaca01,1,140,0.0
Rookie of the Year,2002,AL,phelpjo01,3,140,0.0
Rookie of the Year,2002,NL,priorma01,3,160,0.0
Rookie of the Year,2002,NL,sanchal03,1,160,0.0
Rookie of the Year,2002,NL,simonja01,1,160,0.0
Rookie of the Year,2002,NL,starkde01,1,160,0.0
Rookie of the Year,2002,NL,wilkebr01,57,160,2.0
Rookie of the Year,2003,AL,baldero01,51,140,5.0
Rookie of the Year,2003,AL,berroan01,88,140,12.0
Rookie of the Year,2003,NL,byrdma01,6,160,0.0
Rookie of the Year,2003,NL,cabremi01,3,160,0.0
Rookie of the Year,2003,AL,gerutjo01,20,140,0.0
Rookie of the Year,2003,NL,lidgebr01,3,160,0.0
Rookie of the Year,2003,AL,matsuhi01,84,140,10.0
Rookie of the Year,2003,NL,podsesc01,81,160,8.0
Rookie of the Year,2003,NL,reyesjo01,1,160,0.0
Rookie of the Year,2003,NL,roberje02,2,160,0.0
Rookie of the Year,2003,AL,teixema01,9,140,1.0
Rookie of the Year,2003,NL,webbbr01,73,160,7.0
Rookie of the Year,2003,NL,wiggity01,1,160,0.0
Rookie of the Year,2003,NL,willido03,118,160,17.0
Rookie of the Year,2004,NL,bayja01,146,160,25.0
Rookie of the Year,2004,AL,buckjo01,1,140,0.0
Rookie of the Year,2004,AL,bushda01,1,140,0.0
Rookie of the Year,2004,AL,cabreda01,29,140,0.0
Rookie of the Year,2004,AL,crosbbo01,138,140,27.0
Rookie of the Year,2004,AL,dejesda01,6,140,0.0
Rookie of the Year,2004,AL,gloadro01,4,140,0.0
Rookie of the Year,2004,NL,greenkh01,108,160,7.0
Rookie of the Year,2004,AL,greinza01,16,140,0.0
Rookie of the Year,2004,NL,hollima01,3,160,0.0
Rookie of the Year,2004,NL,matsuka01,1,160,0.0
Rookie of the Year,2004,NL,milesaa01,6,160,0.0
Rookie of the Year,2004,NL,otsukak01,23,160,0.0
Rookie of the Year,2004,AL,riosal01,12,140,0.0
Rookie of the Year,2004,AL,roberna01,1,140,0.0
Rookie of the Year,2004,NL,sledgte01,1,160,0.0
Rookie of the Year,2004,AL,takatsh01,44,140,1.0
Rookie of the Year,2005,NL,atkinga01,17,160,1.0
Rookie of the Year,2005,NL,barmecl01,1,160,0.0
Rookie of the Year,2005,AL,blantjo01,6,140,0.0
Rookie of the Year,2005,AL,canoro01,57,140,4.0
Rookie of the Year,2005,AL,chacigu01,14,140,2.0
Rookie of the Year,2005,AL,crainje01,2,140,0.0
Rookie of the Year,2005,NL,dukeza01,16,160,3.0
Rookie of the Year,2005,NL,francje01,3,160,0.0
Rookie of the Year,2005,NL,francje02,60,160,2.0
Rookie of the Year,2005,AL,gomesjo01,39,140,2.0
Rookie of the Year,2005,NL,howarry01,109,160,19.0
Rookie of the Year,2005,AL,iguchta01,30,140,5.0
Rookie of the Year,2005,AL,kazmisc01,1,140,0.0
Rookie of the Year,2005,AL,streehu01,97,140,15.0
Rookie of the Year,2005,AL,swishni01,6,140,0.0
Rookie of the Year,2005,NL,taverwi01,78,160,7.0
Rookie of the Year,2005,NL,vargaja01,1,160,0.0
Rookie of the Year,2005,NL,weeksri01,3,160,0.0
Rookie of the Year,2006,NL,cainma01,4,160,0.0
Rookie of the Year,2006,NL,ethiean01,4,160,0.0
Rookie of the Year,2006,NL,fieldpr01,2,160,0.0
Rookie of the Year,2006,AL,johjike01,10,140,0.0
Rookie of the Year,2006,NL,johnsjo09,11,160,2.0
Rookie of the Year,2006,AL,kinslia01,1,140,0.0
Rookie of the Year,2006,AL,liriafr01,30,140,1.0
Rookie of the Year,2006,AL,markani01,7,140,1.0
Rookie of the Year,2006,NL,martiru01,1,160,0.0
Rookie of the Year,2006,NL,olsensc01,1,160,0.0
Rookie of the Year,2006,AL,papeljo01,63,140,0.0
Rookie of the Year,2006,NL,ramirha01,105,160,14.0
Rookie of the Year,2006,NL,saitota01,2,160,0.0
Rookie of the Year,2006,NL,sanchan01,1,160,0.0
Rookie of the Year,2006,NL,ugglada01,55,160,6.0
Rookie of the Year,2006,AL,verlaju01,133,140,26.0
Rookie of the Year,2006,AL,weaveje02,8,140,0.0
Rookie of the Year,2006,NL,willijo03,1,160,0.0
Rookie of the Year,2006,NL,zimmery01,101,160,10.0
Rookie of the Year,2007,AL,bannibr01,36,140,1.0
Rookie of the Year,2007,NL,braunry02,128,160,17.0
Rookie of the Year,2007,NL,escobyu01,1,160,0.0
Rookie of the Year,2007,AL,fieldjo02,1,140,0.0
Rookie of the Year,2007,NL,kendrky01,7,160,0.0
Rookie of the Year,2007,NL,loneyja01,1,160,0.0
Rookie of the Year,2007,AL,matsuda01,12,140,0.0
Rookie of the Year,2007,AL,okajihi01,3,140,0.0
Rookie of the Year,2007,AL,pedrodu01,132,140,24.0
Rookie of the Year,2007,NL,pencehu01,15,160,0.0
Rookie of the Year,2007,AL,soriajo01,1,140,0.0
Rookie of the Year,2007,NL,tulowtr01,126,160,15.0
Rookie of the Year,2007,AL,willire03,11,140,0.0
Rookie of the Year,2007,NL,youngch04,10,160,0.0
Rookie of the Year,2007,AL,youngde03,56,140,3.0
Rookie of the Year,2008,AL,avilemi01,9,140,0.0
Rookie of the Year,2008,AL,blackni01,1,140,0.0
Rookie of the Year,2008,NL,bruceja01,7,160,0.0
Rookie of the Year,2008,AL,chambjo03,1,140,0.0
Rookie of the Year,2008,AL,devinjo01,3,140,0.0
Rookie of the Year,2008,AL,ellsbja01,26,140,0.0
Rookie of the Year,2008,NL,fukudko01,4,160,0.0
Rookie of the Year,2008,AL,galarar01,9,140,0.0
Rookie of the Year,2008,NL,jurrjja01,34,160,0.0
Rookie of the Year,2008,AL,longoev01,140,140,28.0
Rookie of the Year,2008,AL,ramiral03,59,140,0.0
Rookie of the Year,2008,NL,sotoge01,158,160,31.0
Rookie of the Year,2008,AL,spande01,3,140,0.0
Rookie of the Year,2008,NL,volqued01,9,160,0.0
Rookie of the Year,2008,NL,vottojo01,76,160,1.0
Rookie of the Year,2008,AL,zieglbr01,1,140,0.0
Rookie of the Year,2009,AL,anderbr04,4,160,0.0
Rookie of the Year,2009,AL,andruel01,65,160,8.0
Rookie of the Year,2009,AL,bailean01,88,160,13.0
Rookie of the Year,2009,AL,beckhgo01,10,160,0.0
Rookie of the Year,2009,NL,cabreev01,1,160,0.0
Rookie of the Year,2009,NL,coghlch01,105,160,17.0
Rookie of the Year,2009,NL,fowlede01,1,160,0.0
Rookie of the Year,2009,NL,hansoto01,37,160,2.0
Rookie of the Year,2009,NL,happja01,94,160,10.0
Rookie of the Year,2009,NL,jonesga02,2,160,0.0
Rookie of the Year,2009,NL,mccutan01,25,160,2.0
Rookie of the Year,2009,NL,mcgehca01,18,160,1.0
Rookie of the Year,2009,AL,niemaje01,21,160,0.0
Rookie of the Year,2009,NL,parrage01,1,160,0.0
Rookie of the Year,2009,AL,porceri01,64,160,7.0
Rookie of the Year,2009,NL,rasmuco01,1,160,0.0
Rookie of the Year,2009,NL,wellsra01,3,160,0.0
Rookie of the Year,2010,AL,boescbr01,3,140,0.0
Rookie of the Year,2010,NL,castrst01,3,160,0.0
Rookie of the Year,2010,NL,davisik02,2,160,0.0
Rookie of the Year,2010,AL,daviswa01,11,140,0.0
Rookie of the Year,2010,AL,felizne01,122,140,20.0
Rookie of the Year,2010,NL,garcija02,24,160,1.0
Rookie of the Year,2010,NL,heywaja01,107,160,9.0
Rookie of the Year,2010,AL,jacksau01,98,140,8.0
Rookie of the Year,2010,AL,jasojo01,3,140,0.0
Rookie of the Year,2010,AL,matusbr01,3,140,0.0
Rookie of the Year,2010,NL,poseybu01,129,160,20.0
Rookie of the Year,2010,NL,sanchga01,18,160,2.0
Rookie of the Year,2010,NL,tabatjo01,1,160,0.0
Rookie of the Year,2010,AL,valenda01,12,140,0.0
Rookie of the Year,2010,NL,ventejo01,1,160,0.0
Rookie of the Year,2010,NL,walkene01,3,160,0.0
Rookie of the Year,2011,AL,ackledu01,6,140,1.0
Rookie of the Year,2011,NL,barneda01,2,160,0.0
Rookie of the Year,2011,NL,collmjo01,5,160,0.0
Rookie of the Year,2011,NL,espinda01,3,160,0.0
Rookie of the Year,2011,NL,freemfr01,70,160,0.0
Rookie of the Year,2011,AL,hellije01,102,140,17.0
Rookie of the Year,2011,AL,hosmeer01,38,140,4.0
Rookie of the Year,2011,NL,janseke01,2,160,0.0
Rookie of the Year,2011,AL,jennide01,1,140,0.0
Rookie of the Year,2011,NL,kimbrcr01,160,160,32.0
Rookie of the Year,2011,AL,novaiv01,30,140,1.0
Rookie of the Year,2011,AL,pinedmi01,11,140,0.0
Rookie of the Year,2011,NL,ramoswi01,6,160,0.0
Rookie of the Year,2011,AL,trumbma01,63,140,5.0
Rookie of the Year,2011,AL,waldejo01,1,140,0.0
Rookie of the Year,2011,NL,worleva01,40,160,0.0
Rookie of the Year,2012,NL,alonsyo01,1,160,0.0
Rookie of the Year,2012,NL,aokino01,11,160,0.0
